date,mean,popularity,num_list_users,num_scoring_users
2023-05-27T04:00:36.535Z,9.03,445,462411,159017
2023-05-27T05:00:36.366Z,9.03,445,462483,159064
2023-05-27T06:00:21.958Z,9.03,445,462614,159126
2023-05-27T07:00:18.330Z,9.03,445,462719,159165
2023-05-27T08:00:12.401Z,9.03,444,462809,159210
2023-05-27T09:00:13.622Z,9.03,444,462880,159247
2023-05-27T10:00:13.424Z,9.03,444,462981,159285
2023-05-27T11:00:10.796Z,9.03,444,463088,159326
2023-05-27T12:00:09.756Z,9.03,444,463177,159364
2023-05-27T13:00:36.969Z,9.03,444,463284,159402
2023-05-27T14:00:11.308Z,9.03,444,463398,159447
2023-05-27T15:00:36.232Z,9.03,444,463480,159478
2023-05-27T16:00:36.860Z,9.03,444,463649,159552
2023-05-27T17:00:16.117Z,9.03,444,463757,159602
2023-05-27T18:00:36.378Z,9.03,444,463896,159664
2023-05-27T19:00:36.443Z,9.03,444,463973,159697
2023-05-27T20:00:36.885Z,9.03,444,464135,159787
2023-05-27T21:00:37.553Z,9.03,444,464230,159830
2023-05-27T22:00:37.035Z,9.03,444,464397,159889
2023-05-27T23:00:10.458Z,9.03,444,464507,159935
2023-05-28T00:00:36.495Z,9.03,444,464614,159983
2023-05-28T01:00:11.443Z,9.03,444,464766,160045
2023-05-28T02:00:36.769Z,9.03,444,464804,160064
2023-05-28T03:00:09.774Z,9.03,444,464911,160116
2023-05-28T04:00:12.306Z,9.03,444,464989,160150
2023-05-28T05:00:37.515Z,9.03,444,465077,160192
2023-05-28T06:00:10.939Z,9.03,442,465194,160245
2023-05-28T07:00:13.981Z,9.03,442,465292,160291
2023-05-28T08:00:09.654Z,9.03,442,465373,160330
2023-05-28T09:00:37.611Z,9.03,442,465455,160381
2023-05-28T10:00:22.707Z,9.03,442,465542,160426
2023-05-28T11:00:37.522Z,9.03,442,465630,160460
2023-05-28T12:00:20.150Z,9.03,442,465752,160502
2023-05-28T13:00:13.528Z,9.03,442,465858,160547
2023-05-28T14:00:13.116Z,9.03,441,465926,160579
2023-05-28T15:00:14.423Z,9.03,441,466024,160625
2023-05-28T16:00:28.053Z,9.03,441,466136,160677
2023-05-28T17:00:28.366Z,9.03,441,466275,160747
2023-05-28T18:00:36.908Z,9.03,441,466417,160815
2023-05-28T19:00:37.520Z,9.03,441,466602,160889
2023-05-28T20:00:20.527Z,9.03,441,466714,160940
2023-05-28T21:00:37.773Z,9.03,441,466874,161007
2023-05-28T22:00:36.143Z,9.02,441,466974,161048
2023-05-28T23:00:36.519Z,9.02,441,467123,161104
2023-05-29T00:00:12.409Z,9.02,440,467263,161173
2023-05-29T01:00:09.404Z,9.02,440,467354,161207
2023-05-29T02:00:10.321Z,9.02,440,467487,161272
2023-05-29T03:00:16.818Z,9.02,440,467588,161318
2023-05-29T04:00:36.840Z,9.02,440,467644,161342
2023-05-29T05:00:11.181Z,9.02,440,467776,161391
2023-05-29T06:00:09.540Z,9.02,440,467880,161423
2023-05-29T07:00:31.619Z,9.02,440,467938,161442
2023-05-29T08:00:11.062Z,9.02,439,468043,161477
2023-05-29T09:00:36.704Z,9.02,439,468110,161508
2023-05-29T10:00:12.618Z,9.02,439,468183,161544
2023-05-29T11:00:37.606Z,9.02,439,468236,161572
2023-05-29T12:00:20.743Z,9.02,439,468327,161624
2023-05-29T13:00:37.031Z,9.02,439,468436,161674
2023-05-29T14:00:36.478Z,9.02,439,468515,161715
2023-05-29T15:00:37.592Z,9.02,438,468643,161783
2023-05-29T16:00:12.285Z,9.02,438,468703,161803
2023-05-29T17:00:18.005Z,9.02,438,468894,161881
2023-05-29T18:00:10.329Z,9.02,438,468958,161908
2023-05-29T19:00:14.922Z,9.02,438,469154,161986
2023-05-29T20:00:12.498Z,9.02,438,469220,162012
2023-05-29T21:00:23.549Z,9.02,437,469447,162089
2023-05-29T22:00:18.089Z,9.02,437,469502,162115
2023-05-29T23:00:16.552Z,9.02,437,469617,162168
2023-05-30T00:00:17.427Z,9.02,437,469745,162220
2023-05-30T01:00:15.588Z,9.02,437,469803,162248
2023-05-30T02:00:18.694Z,9.02,437,469913,162307
2023-05-30T03:00:16.184Z,9.02,437,470002,162347
2023-05-30T04:00:16.707Z,9.02,437,470084,162391
2023-05-30T05:00:20.205Z,9.02,437,470202,162439
2023-05-30T06:00:19.332Z,9.02,437,470287,162468
2023-05-30T07:00:18.843Z,9.02,437,470356,162503
2023-05-30T08:00:22.823Z,9.02,437,470395,162519
2023-05-30T09:00:19.260Z,9.02,437,470501,162569
2023-05-30T10:00:23.986Z,9.02,437,470561,162591
2023-05-30T11:00:38.373Z,9.02,437,470639,162632
2023-05-30T12:00:37.722Z,9.02,437,470733,162667
2023-05-30T13:00:37.793Z,9.02,437,470805,162696
2023-05-30T14:00:12.160Z,9.02,437,470874,162724
2023-05-30T15:00:37.523Z,9.02,437,470988,162783
2023-05-30T16:00:12.334Z,9.02,437,471037,162807
2023-05-30T17:00:27.937Z,9.02,437,471149,162856
2023-05-30T18:00:37.165Z,9.02,437,471254,162893
2023-05-30T19:00:36.600Z,9.02,437,471377,162949
2023-05-30T20:00:09.059Z,9.02,437,471440,162981
2023-05-30T21:00:13.771Z,9.02,437,471594,163053
2023-05-30T22:00:18.570Z,9.02,437,471695,163098
2023-05-30T23:00:17.294Z,9.02,437,471792,163132
2023-05-31T00:00:37.311Z,9.02,437,471870,163174
2023-05-31T01:00:10.536Z,9.02,437,471956,163215
2023-05-31T02:00:12.497Z,9.02,437,472054,163248
2023-05-31T03:00:36.639Z,9.02,437,472136,163276
2023-05-31T04:00:11.745Z,9.02,437,472205,163302
2023-05-31T05:00:37.068Z,9.02,437,472334,163355
2023-05-31T06:00:36.862Z,9.02,437,472408,163376
2023-05-31T07:00:36.708Z,9.02,437,472501,163417
2023-05-31T08:00:10.831Z,9.02,436,472527,163430
2023-05-31T09:00:09.853Z,9.02,436,472625,163470
2023-05-31T10:00:36.866Z,9.02,435,472649,163485
2023-05-31T11:00:18.015Z,9.02,435,472708,163520
2023-05-31T12:00:24.187Z,9.02,435,472814,163560
2023-05-31T13:00:12.944Z,9.02,435,472863,163591
2023-05-31T14:00:11.223Z,9.02,435,472931,163624
2023-05-31T15:00:36.745Z,9.02,435,473037,163665
2023-05-31T16:00:10.668Z,9.02,435,473131,163712
2023-05-31T17:00:09.967Z,9.02,435,473258,163763
2023-05-31T18:00:30.300Z,9.02,435,473315,163793
2023-05-31T19:00:20.440Z,9.02,435,473463,163856
2023-05-31T20:00:10.320Z,9.02,435,473551,163891
2023-05-31T21:00:31.955Z,9.02,435,473639,163922
2023-05-31T22:00:14.131Z,9.02,435,473765,163977
2023-05-31T23:00:08.831Z,9.02,435,473911,164049
2023-06-01T00:00:11.026Z,9.02,434,474009,164091
2023-06-01T01:00:14.217Z,9.02,433,474098,164127
2023-06-01T02:00:11.146Z,9.02,433,474143,164148
2023-06-01T03:00:09.093Z,9.02,433,474249,164191
2023-06-01T04:00:36.650Z,9.02,433,474320,164230
2023-06-01T05:00:37.657Z,9.02,433,474405,164264
2023-06-01T06:00:37.726Z,9.02,433,474478,164290
2023-06-01T07:00:24.355Z,9.02,433,474583,164342
2023-06-01T11:00:11.111Z,9.02,433,474632,164368
